"","ETHANE(SITE-LP_LakePark) PPBC","ETHYLENE(SITE-LP_LakePark) PPBC","PROPANE(SITE-LP_LakePark) PPBC","PROPYLENE(SITE-LP_LakePark) PPBC","ISO-BUTANE(SITE-LP_LakePark) PPBC","N-BUTANE(SITE-LP_LakePark) PPBC","ACETYLENE(SITE-LP_LakePark) PPBC","TRANS-2-BUTENE(SITE-LP_LakePark) PPBC","1-BUTENE(SITE-LP_LakePark) PPBC","CIS-2-BUTENE(SITE-LP_LakePark) PPBC","CYCLOPENTANE(SITE-LP_LakePark) PPBC","ISO-PENTANE(SITE-LP_LakePark) PPBC","N-PENTANE(SITE-LP_LakePark) PPBC","1,3-BUTADIENE(SITE-LP_LakePark) PPBC","TRANS-2-PENTENE(SITE-LP_LakePark) PPBC","1-PENTENE(SITE-LP_LakePark) PPBC","CIS-2-PENTENE(SITE-LP_LakePark) PPBC","2,2-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2-METHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLPENTANE(SITE-LP_LakePark) PPBC","ISOPRENE(SITE-LP_LakePark) PPBC","2-METHYL-1-PENTENE(SITE-LP_LakePark) PPBC","1-HEXENE(SITE-LP_LakePark) PPBC","N-HEXANE(SITE-LP_LakePark) PPBC","METHYLCYCLOPENTANE(SITE-LP_LakePark) PPBC","2,4-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","BENZENE(SITE-LP_LakePark) PPBC","CYCLOHEXANE(SITE-LP_LakePark) PPBC","2-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,2,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","N-HEPTANE(SITE-LP_LakePark) PPBC","METHYLCYCLOHEXANE(SITE-LP_LakePark) PPBC","2,3,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","TOLUENE(SITE-LP_LakePark) PPBC","2-METHYLHEPTANE(SITE-LP_LakePark) PPBC","3-METHYLHEPTANE(SITE-LP_LakePark) PPBC","N-OCTANE(SITE-LP_LakePark) PPBC","ETHYLBENZENE(SITE-LP_LakePark) PPBC","M&P-XYLENE(SITE-LP_LakePark) PPBC","STYRENE(SITE-LP_LakePark) PPBC","O-XYLENE(SITE-LP_LakePark) PPBC","N-NONANE(SITE-LP_LakePark) PPBC","ISO-PROPYLBENZENE(SITE-LP_LakePark) PPBC","ALPHA-PINENE(SITE-LP_LakePark) PPBC","N-PROPYLBENZENE(SITE-LP_LakePark) PPBC","M-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","P-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","1,3,5-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","O-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","BETA-PINENE(SITE-LP_LakePark) PPBC","1,2,4-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","N-DECANE(SITE-LP_LakePark) PPBC","1,2,3-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","M-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","P-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","N-UNDECANE(SITE-LP_LakePark) PPBC","N-DODECANE(SITE-LP_LakePark) PPBC","TNMHC(SITE-LP_LakePark) PPBC","TNMTC(SITE-LP_LakePark) PPBC"
"12/30/2025 3:00","0.3959","0.0657","0","0","0","0","0.0312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.031","0","0","0","0","0.0115","0","0","0","0","0.0444","0","0.0509","0","0","0.2587","0","0","0","0","0","0.0133","0","0","0.0275","0","0.0131","0.0101","0","0","0","0","0","0","3.5758","0.9533"
"12/31/2025 1:00","0.3986","0.085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0121","0","0","0","0","0","0.0251","0.0165","0.0326","0.0603","0.0217","0","0","0.0257","0.1146","0","0","0","0","0.0113","0","0.0302","0","0.0283","0","0.0308","0.0289","0","0","0","0.032","0","0.0291","3.3595","0.9828"
"01/01/2026 3:00","0.3385","0.1332","0","0","0","0","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0322","0.0201","0","0","0","0.046","0","0","0","0","0.0277","0","0","0","0","0","0","0.0784","0","0","0","0","0","0","1.6634","0.6979"
"01/02/2026 1:00","0.1375","0.0876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0657","0","0","0","0","0","0.0207","0","0","0","0","0","0","0","1.4037","0.334"
"01/03/2026 3:00","0.0811","0.103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0474","0","0","0","0","0","0.0243","0","0.0368","0","0.0273","0","0.0281","0","0","0.0257","0","0.0245","0","0","0","0","0","0","1.7723","0.3982"
"01/04/2026 2:00","0","0.0657","0","0","0","0","0.0402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0207","0","0","0.0205","0","0.0217","0","0","0","0","0.0812","0","0","0","0","0.0285","0","0","0","0","0","0.0545","0","0","0","0","0","0","0","1.2436","0.333"
"01/05/2026 3:00","0.0456","0.0749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0223","0","0.0708","0","0","0","0","0","0","0","0.0318","0","0","0","0","0.0488","0","0","0","0","0","0.0324","0","0","0","0","0.0388","0","0","1.432","0.3654"
"01/06/2026 1:00","0.0895","0.087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0394","0","0","0","0.039","0.0784","0","0","0","0","0","0","0.0257","0","0","0","0","0","0","1.4836","0.359"
"01/07/2026 3:00","0.0716","0.062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0215","0","0","0","0","0","0","0","0.0756","0","0","0","0","0","0","0.035","0","0","0","0","0","0","1.2805","0.2657"
"01/08/2026 1:00","0.1098","0.0866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0565","0","0","0","0","0","0","0.0332","0","0","0","0","0.0525","0","0","0","0","0","0.0641","0.0225","0","0","0","0.0235","0","0","1.4467","0.4487"
"01/09/2026 3:00","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0326","0","0","0","0","0","0","1.2587","0.0799"
"01/10/2026 1:00","0.1607","0.0788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.078","0","0","0","0","0","0","0","0","0","0.0396","0","0","0","0","0","0","0.0219","0","0.0326","0","0","0","0","0","0","0.0314","0.0271","0","0.0205","0","0","0.0398","0","1.5787","0.5304"
"01/11/2026 4:00","0.2976","0.0468","0","0","0","0","0","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0629","0","0","0","0","0","0","0","0","0","0.0561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0245","0","0","0","0","0","0","1.5789","0.5097"
"01/12/2026 1:00","0.3214","0.0819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0448","0","0","0","0","0.0667","0","0","0","0","0","0","0.0251","0","0","0","0","0.0275","0","0","0","0","0","0.0255","2.0019","0.5929"
"01/13/2026 3:00","0.2937","0.092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0243","0","0","0","0","0","0","0","0","0","0","0","0.0336","0","0","0","0","0.0579","0.0356","0","0","0","0","0","0","0","0","0.0225","0","0","0","0","0","0.0231","0","0","1.7459","0.5827"
"01/14/2026 1:00","0.2933","0.0917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0605","0","0","0","0.031","0.0464","0","0","0","0","0","0","0","0","0","0","0","0.0201","0","0","0","0","0","0","1.4084","0.543"
"01/15/2026 3:00","0.4507","0.0911","0","0","0","0","0.0365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0511","0","0","0","0","0","0","0","0.0245","0","0","0","0","0","0","0","0","0.0894","0.0261","0","0","0","0","0","1.7467","0.7694"
"01/16/2026 1:00","0.3867","0.0599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0261","0","0","0","0","0.0302","0","0","0","0","0.0752","0","0","0","0.0257","0","0","0.0283","0","0","0","0","0.0484","0.0299","0","0","0","0","0","1.9572","0.7104"
"01/17/2026 3:00","0.4265","0.0571","0","0","0","0","0.0298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0629","0","0","0","0","0.0553","0","0.0392","0","0","0","0","0.0223","0","0","0","0.0211","0","0","0","0","0","0","0","1.7176","0.7142"
"01/18/2026 2:00","0.2239","0.0581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0549","0.0209","0.0488","0","0","0","0","0","0","1.2953","0.437"
"01/19/2026 3:00","0.3797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0295","0","0","0","0","0.0496","0","0","0","0.0422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5806","0.501"
"01/20/2026 1:00","0.3732","0.0618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0316","0","0","0","0","0","0","0","0","0","0.0999","0","0","0","0","0.0549","0","0","0","0","0","0","0","0","0","0.0599","0","0","0","0","0","0","0","0.0249","1.546","0.7062"
"01/21/2026 3:00","0.3869","0.0618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0468","0","0","0","0","0.083","0","0","0.0223","0","0","0","0","0","0","0","0.0205","0","0","0","0","0","0","0","1.6215","0.6213"
"01/22/2026 1:00","0.3775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0211","0","0","0","0","0","0","0","0","0","0","0","0.0486","0","0","0","0","0.0677","0","0","0","0","0","0","0.0306","0.0267","0","0","0","0.0302","0","0","0","0","0","0","1.5796","0.6024"
"01/23/2026 3:00","0.5326","0.0495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0211","0","0","0","0","0","0","1.3999","0.6669"
"01/24/2026 1:00","0.0856","0","0","0","0","0","0.022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0426","0","0","0.0434","0","0","0","0","0","0.0253","0","0.0223","0","0","0.0255","0","0","1.4969","0.2667"
"01/25/2026 4:00","0.389","0","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0505","0","0","0","0","0","0","0","0.0599","0","0","0","0","0.0653","0","0","0","0","0","0","0.0382","0","0","0","0","0.045","0","0","0","0","0","0","1.3966","0.6779"
"01/26/2026 1:00","0.1913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0245","0","0","0","0","0","0","0","1.2277","0.2158"
"01/28/2026 1:00","0.3939","0.0435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0251","0","0","0.0414","0","0","0","0","0.0488","0","0","0","0","0","0","0.0302","0","0","0.0372","0","0.0388","0","0","0","0","0","0","1.3405","0.6589"
"01/29/2026 3:00","0.3481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0549","0","0","0","0","0","0","0","0","1.102","0.4621"
"01/30/2026 1:00","0.1186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0215","0","0","0","0","0","0","0","0","0","0","0.0314","0","0","0.0293","0","0","0","0","0.042","0","0","0","0","0","0.0287","0.0635","0","0","0","0","0","0","1.5444","0.335"
"01/31/2026 1:00","0.3339","0.1082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0378","0","0.0249","0","0","1.4367","0.5452"
"02/01/2026 4:00","0.5901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0.0223","0","0","0","0","0","1.1207","0.6403"
"02/02/2026 1:00","0.2919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0408","0","0.0271","0.0302","0","0","0","0","0","0","0","0","0","0","0.9983","0.4141"
"02/03/2026 3:00","0.4029","0.0503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0336","0","0","0","0","0","0","0","0","1.226","0.5485"
"02/04/2026 1:00","0.4002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0836","0","0","0","0","0.0269","0","0","0","0","0.0392","0","0","0","0","0","0","0","0","1.3926","0.5499"
"02/05/2026 3:00","0.4793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0332","0","0","0","0","0.0834","0","0","0","0","0","0","0","0","0","0.0446","0","0.0468","0","0","0","0","0","0","1.3524","0.6873"
"02/06/2026 1:00","0.3695","0.0519","0","0","0","0","0.0228","0.0326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0283","0","0","0","0","0.0412","0","0","0","0","0","0","0","0","0","0.0388","0","0.0275","0","0","0","0.0225","0","0","1.3589","0.6351"
"02/07/2026 3:00","0.4667","0.0624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0551","0","0","0","0","0","0","0","0","0.0231","0","0.0223","0","0","0","0","0","0","0","1.4606","0.6296"
"02/08/2026 2:00","0.3567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0269","0","0","0","0","0","0","1.0977","0.4184"
"02/09/2026 3:00","0.0638","0.0743","0","0","0","0","0","0.0281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0517","0","0","0","0","0","0","0","0","0","0.0277","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8187","0.2456"
"02/10/2026 1:00","0.2202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0699","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9341","0.2901"
"02/11/2026 3:00","0.0753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0199","0","0","0","0","0","0","0","0","0","0","0","0.956","0.0952"
"02/12/2026 1:00","0.1338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0358","0","0","0","0","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0199","0.1909"
"02/13/2026 3:00","0.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0199","0","0","0","0.0316","0","0","1.1237","0.2787"
"02/14/2026 1:00","0.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0426","0","0","0","0","0","0","0.0297","0","0","0","0.0201","0","0","1.0385","0.2714"
"02/15/2026 4:00","0.1203","0.0427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0521","0","0","0","0","0","0","0.0291","0","0","0","0","0","0","0.941","0.2442"
"02/16/2026 1:00","0.1055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0247","0","0.0225","0","0","0.0332","0","0","0","0","0.9837","0.1859"
"02/17/2026 3:00","0.0441","0","0","0","0","0","0","0.0205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0293","0.0255","0","0","0","0","0","0","0","0","0","0","0","0","0.9293","0.1194"
"02/18/2026 2:00","0.0593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0231","0","0","0","0","0.0289","0","0","0","0","0","0","0","0","0","0","0.0223","0","0","0","0.0822","0","0","0","0","0","0","0","0","0.8238","0.2158"
"02/19/2026 4:00","0.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0472","0","0","0","0","0","0","0","0","0","0","0","0.0199","0","0.8142","0.2451"
"02/20/2026 1:00","0.0638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0293","0","0","0.7042","0.0931"
"02/21/2026 3:00","0.117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6312","0.117"
"02/22/2026 2:00","0.0232","0","0","0","0","0","0","0.0216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0243","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9307","0.0691"
"02/23/2026 3:00","0.2681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9048","0.2681"
"02/24/2026 1:00","0.2888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0352","0","0","0.9972","0.3558"
"02/25/2026 3:00","0.0975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0344","0","0","0","0","0","0","0","0","0","0","0","0.0318","0","0","0","0.0271","0","0","0","0","0.0561","0","0","1.4251","0.2469"
"02/26/2026 1:00","0.062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.036","0.0225","0","0","0","0","0.0219","0","0","0.9987","0.1818"
"02/27/2026 3:00","0.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0308","0","0","0","0","0","0","0","0.0396","0","0","0.0297","0","0","0","0.0257","0","0","0","0","0","0","0","0","1.0263","0.3128"
"02/28/2026 1:00","0.2184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","0","0","0","0","0","0.0245","0.0832","0","0","0","0","0","0","1.1082","0.3591"
"03/01/2026 4:00","0.1139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0291","0","0","0","0","0","0","0","0","0","0.0094","0","0.0171","0","0","0.0163","0","0.0259","0","0","0","0.0062","0.0066","0","1.1886","0.2245"
"03/02/2026 1:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0697","0","0","0","0","0","0","0","0","0","0","0","0","0.0424","1.1043","0.1121"
"03/03/2026 3:00","0.0761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0157","0.01","0","0","0.0302","0","0","0","0","0","0.0511","0.0334","0","0","0","0","0","0","1.3185","0.2165"
"03/04/2026 1:00","0.2576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0191","0","0","0","0","0","0.0151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0689","0","0.0169","0","0","0","0","0","0","0","0","0.0147","0","0","1.368","0.3923"
"03/05/2026 3:00","0.0554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0338","0","0","0","0.0657","0","0","0","0","0.0072","0.0295","0.0072","0.01","0","0","0.0215","0","0","1.1501","0.2303"
"03/06/2026 1:00","0.0794","0","0","0","0","0","0","0","0","0","0","0","0","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0149","0.0181","0","0","0","0","0","0","0","0.8927","0.1266"
"03/07/2026 3:00","0.3372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0105","0","0","0","0","0","0.0143","0","0.0062","0.006","0","0","0","0","0","0","0","1.0549","0.3742"
"03/08/2026 2:00","0.1548","0","0","0","0","0","0","0","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0074","0","0","0","0","0","0.0074","0","0","0.0159","0","0","0","0","1.0105","0.1958"
"03/09/2026 3:00","0.0683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1349","0","0","0","0.0109","0.9245","0.277"
"03/10/2026 1:00","0.0993","0","0","0","0","0","0","0","0","0","0","0.0152","0","0.0082","0","0","0","0","0","0","0","0","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0167","0.0147","0","0","0","0.0233","0","0","0","0","0","0.0155","0.0147","0","1.0033","0.217"
"03/11/2026 3:00","0.1172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0259","0","0","0","0","0","0","0","0.0046","0","0","0","0","0","1.155","0.1807"
"03/12/2026 1:00","0.0671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0177","0","0","0","0","0","0","0.0098","0.0046","0","0","0.0056","0","0","0.7246","0.1048"
"03/13/2026 3:00","0.2299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0555","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0171","0.0513","0","0","0","0.0105","0","0","0","0","0","0","0","0","0","1.0555","0.3643"
"03/14/2026 1:00","0.0289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.049","0","0","0","0","0","0","0","0","0.0261","0","0","0","0","0.0072","0.0171","0","0","0","0","0.0163","0","0","0.8527","0.1446"
"03/15/2026 21:00","0.0482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0076","0","0.6117","0.0558"
"03/16/2026 1:00","0.1459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0111","0","0","0","0","0.0189","0","0.0259","0","0","0","0","0.0297","0","0.0478","0","0.0117","0.792","0.291"
"03/17/2026 3:00","0.1234","0","0","0","0","0","0","0.0345","0","0","0","0","0","0","0","0","0","0","0","0.0131","0","0","0","0","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8658","0.1835"
